name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0,sold_in_last_month,status_code,BSR_classificationRanks_rank,BSR_displayGroupRanks_rank
Havells Air Fryer Air Oven Digi | Extra Large Capacity | Combination of Air Fryer and OTG |9 Pre-Set Menu | Dehydrator| 2 ...,appliances,All Appliances,https://m.media-amazon.com/images/I/71QErs6+IsL._AC_UL320_.jpg,https://www.amazon.in/Havells-AirOven-Digi-1500W-Technology/dp/B07Z93ZRVP/ref=sr_1_2536?qid=1679135737&s=appliances&sr=1-2536,3.9,"1,077","₹10,700","₹19,795",2535.0,337,200.0,19,2742
Dyson Air Purifier Cool TP07 (White/Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/41vFRvbqvTL._AC_UL320_.jpg,https://www.amazon.in/Dyson-Purifier-Activated-Enabled-TP07/dp/B09FKHNM6K/ref=sr_1_2537?qid=1679135737&s=appliances&sr=1-2537,4.4,324,"₹39,900","₹56,900",2536.0,409,200.0,19,2743
"Bajaj DC 2050 DLX 70L Desert Air Cooler for Home with DuraMarine Pump (2-Yr Warranty), Turbo Fan Technology, Powerful Air ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71zkxcdcT3L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Electricals-DC-2050-DLX/dp/B07B12DZ4J/ref=sr_1_2540?qid=1679135737&s=appliances&sr=1-2540,3.8,317,"₹10,179","₹14,000",2539.0,341,200.0,19,2746
Panasonic SR-Y22FHS 750-Watt Automatic Electric Cooker with Non-Stick Cooking Pan (Burgundy),appliances,All Appliances,https://m.media-amazon.com/images/I/81kcf7piS5L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-SR-Y22FHS-750-Watt-Automatic-Non-stick/dp/B00A328BZ6/ref=sr_1_2541?qid=1679135737&s=appliances&sr=1-2541,4.1,"1,474","₹3,785","₹5,395",2540.0,417,200.0,19,2747
"DGMR ENGG WORKS YJ666 150W Wet Grinder, Orange and Grey",appliances,All Appliances,https://m.media-amazon.com/images/I/51eZkOre-TL._AC_UL320_.jpg,https://www.amazon.in/DGMR-ENGG-WORKS-YJ666-Grinder/dp/B07R4FKFM6/ref=sr_1_2552?qid=1679135739&s=appliances&sr=1-2552,3.9,"1,246","₹3,000","₹5,555",2551.0,341,200.0,19,2757
"Faber Marvel 500W Blender Mixer Grinder, || low-noise, up to 18000 rpm speed || 1 year comprehensive warranty (FMG MARVEL ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61rlJGIqpeL._AC_UL320_.jpg,https://www.amazon.in/Faber-FMG-MARVEL-3J-PW/dp/B0B1HXLD4P/ref=sr_1_2553?qid=1679135739&s=appliances&sr=1-2553,3.5,17,"₹1,438.40","₹4,990",2552.0,407,200.0,19,2758
Gleckn Storage Organizer Foldable Wardrobe Cotton Mini Rope Laundry Basket with Lid Cloth Storage Box Baby Bucket Hamper N...,appliances,All Appliances,https://m.media-amazon.com/images/I/61D66sV8aFL._AC_UL320_.jpg,https://www.amazon.in/Gleckn-Storage-Organizer-Foldable-Box/dp/B0BCBWCXD6/ref=sr_1_2556?qid=1679135739&s=appliances&sr=1-2556,4.9,21,₹899,"₹3,999",2555.0,465,200.0,19,2761
"LG 2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,All Appliances,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q24ENXE/dp/B0BQ7GK9HW/ref=sr_1_2563_mod_primary_new?qid=1679135739&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2563,2.7,3,"₹52,900","₹85,990",2562.0,228,200.0,19,2767
Candes Crystal 5kVA for 2 Ton AC (90V to 290V) Voltage Stabilizer with Wide Working Range Best for Inverter AC/Split AC/Wi...,appliances,All Appliances,https://m.media-amazon.com/images/I/51DHwwH6RuL._AC_UL320_.jpg,https://www.amazon.in/Candes-Crystal-Voltage-Stabilizer-Inverter/dp/B09733NXGK/ref=sr_1_2564?qid=1679135739&s=appliances&sr=1-2564,4.0,114,"₹4,799","₹11,249",2563.0,416,200.0,19,2768
"Butterfly Lightning Mixer Grinder, 750W, 4 Jars (Red)",appliances,All Appliances,https://m.media-amazon.com/images/I/714fO3J9X7L._AC_UL320_.jpg,https://www.amazon.in/Butterfly-Lightning-750-Watt-Mixer-Grinder/dp/B07M6DBC7V/ref=sr_1_2565_mod_primary_new?qid=1679135739&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2565,3.9,629,"₹3,099","₹6,735",2564.0,307,200.0,19,2769
Havells Air Fryer Air Oven Digi | Extra Large Capacity | Combination of Air Fryer and OTG |9 Pre-Set Menu | Dehydrator| 2 ...,appliances,All Appliances,https://m.media-amazon.com/images/I/71QErs6+IsL._AC_UL320_.jpg,https://www.amazon.in/Havells-AirOven-Digi-1500W-Technology/dp/B07Z93ZRVP/ref=sr_1_2566?qid=1679135739&s=appliances&sr=1-2566,3.9,"1,077","₹10,700","₹19,795",2565.0,420,200.0,19,2770
Dyson Air Purifier Cool TP07 (White/Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/41vFRvbqvTL._AC_UL320_.jpg,https://www.amazon.in/Dyson-Purifier-Activated-Enabled-TP07/dp/B09FKHNM6K/ref=sr_1_2568?qid=1679135739&s=appliances&sr=1-2568,4.4,324,"₹39,900","₹56,900",2567.0,493,200.0,19,2772
"Bajaj DC 2050 DLX 70L Desert Air Cooler for Home with DuraMarine Pump (2-Yr Warranty), Turbo Fan Technology, Powerful Air ...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71zkxcdcT3L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Electricals-DC-2050-DLX/dp/B07B12DZ4J/ref=sr_1_2571?qid=1679135740&s=appliances&sr=1-2571,3.8,317,"₹10,179","₹14,000",2570.0,419,200.0,19,2775
Panasonic SR-Y22FHS 750-Watt Automatic Electric Cooker with Non-Stick Cooking Pan (Burgundy),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81kcf7piS5L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-SR-Y22FHS-750-Watt-Automatic-Non-stick/dp/B00A328BZ6/ref=sr_1_2572?qid=1679135740&s=appliances&sr=1-2572,4.1,"1,474","₹3,785","₹5,395",2571.0,439,200.0,19,2776
"DREAM CARE Waterproof & Dustproof Washing Machine Cover Top Load & Fully Automatic Suitable for 6 kg, 6.2 kg, 6.5 kg (58 x...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91A9TGX9GKL._AC_UL320_.jpg,https://www.amazon.in/Dream-Care-Printed-Washing-Wa65H3H5Qrp/dp/B06XSHST4Q/ref=sr_1_2580?qid=1679135740&s=appliances&sr=1-2580,4.1,"9,219",₹491,₹999,2579.0,505,200.0,19,2782
Black + Decker BXCM1201IN 12-Cup Drip Coffee Maker,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/811QsTBqYvL._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-BXCM1201IN-12-Cup-Coffee/dp/B078YHJSQW/ref=sr_1_2581?qid=1679135740&s=appliances&sr=1-2581,4.2,672,"₹2,640","₹3,995",2580.0,426,200.0,19,2783
AG Enterprises Grill Roti Papad Chapati Toast brinjal Chicken paneer tandoor (baingan) Wooden Handle Stainless Steel net R...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31DLKWhBKSS._AC_UL320_.jpg,https://www.amazon.in/AG-Enterprises-Chapati-brinjal-Stainless/dp/B098F4JXN1/ref=sr_1_2586?qid=1679135740&s=appliances&sr=1-2586,3.7,115,₹169,₹349,2585.0,327,200.0,19,2787
Candes 25 Litre Automatic Storage ISI Approved Vertical Electric Water Heater (Geyser) 5 Star Rated with Installation Kit...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41HOoBFMkaL._AC_UL320_.jpg,https://www.amazon.in/Candes-Automatic-Storage-Electric-Installation/dp/B08YRQQGZ7/ref=sr_1_2588?qid=1679135740&s=appliances&sr=1-2588,3.9,"4,185","₹3,999","₹8,399",2587.0,377,200.0,19,2788
Bajaj Ultima Neo PT-01 200 mm Table Fan - Blue,appliances,All Appliances,https://m.media-amazon.com/images/I/61yu0zlVjaL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Ultima-Neo-PT-01-Table/dp/B09TFGKY3B/ref=sr_1_2602?qid=1679135742&s=appliances&sr=1-2602,2.9,223,"₹1,449","₹2,070",2601.0,248,200.0,19,2801
"RODAK Two Extension Plastic Tubes, 50 cm Length Each, Compatible With 32 MM Connecting Size Vacuum Cleaners, Imported",appliances,All Appliances,https://m.media-amazon.com/images/I/61s4e+0iwML._AC_UL320_.jpg,https://www.amazon.in/Quality-Extension-Plastic-Compatible-Cleaners/dp/B082J2Q25B/ref=sr_1_2603?qid=1679135742&s=appliances&sr=1-2603,4.2,195,₹538,₹999,2602.0,444,200.0,19,2802
GLEN 60 cm 1050m3/hr Auto-Clean curved glass Kitchen Chimney Filterless Motion Sensor Touch Controls (Senza Black),appliances,All Appliances,https://m.media-amazon.com/images/I/41SavAi1ZPS._AC_UL320_.jpg,https://www.amazon.in/GLEN-Senza-Filterless-clean-Chimney/dp/B08CZVLGCD/ref=sr_1_2611?qid=1679135742&s=appliances&sr=1-2611,4.2,"1,040","₹15,368","₹20,995",2610.0,418,200.0,19,2810
"Geek AiroCook Acis Electric Air Fryer Oven for Home | 14L Capacity | 5 Preset Functions - Toasting, Baking, Grilling, Air ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71r+jmbFh3L._AC_UL320_.jpg,https://www.amazon.in/Geek-AiroCook-Acis-Capacity-Function/dp/B09SHWDCQL/ref=sr_1_2622?qid=1679135743&s=appliances&sr=1-2622,3.9,581,"₹8,999","₹11,999",2621.0,409,200.0,19,2821
atomberg Renesa+ 900mm BLDC Motor 5 Star Rated Ceiling Fans for Home with Remote Control | Upto 65% Energy Saving High Spe...,appliances,All Appliances,https://m.media-amazon.com/images/I/61xYsbBdKZL._AC_UL320_.jpg,https://www.amazon.in/Atomberg-Renesa-Control-Formerly-Gorilla/dp/B086CQC3BM/ref=sr_1_2623?qid=1679135743&s=appliances&sr=1-2623,4.3,"1,046","₹5,040","₹5,560",2622.0,476,200.0,19,2822
"RODAK Two Extension Plastic Tubes, 50 cm Length Each, Compatible With 32 MM Connecting Size Vacuum Cleaners, Imported",appliances,All Appliances,https://m.media-amazon.com/images/I/61s4e+0iwML._AC_UL320_.jpg,https://www.amazon.in/Quality-Extension-Plastic-Compatible-Cleaners/dp/B082J2Q25B/ref=sr_1_2636?qid=1679135743&s=appliances&sr=1-2636,4.2,195,₹538,₹999,2635.0,516,200.0,19,2833
GLEN 60 cm 1050m3/hr Auto-Clean curved glass Kitchen Chimney Filterless Motion Sensor Touch Controls (Senza Black),appliances,All Appliances,https://m.media-amazon.com/images/I/41SavAi1ZPS._AC_UL320_.jpg,https://www.amazon.in/GLEN-Senza-Filterless-clean-Chimney/dp/B08CZVLGCD/ref=sr_1_2643?qid=1679135744&s=appliances&sr=1-2643,4.2,"1,040","₹15,368","₹20,995",2642.0,410,200.0,19,2840
"Toshiba 14 Place Settings (DW-14F1IN(S)-1, Silver",appliances,All Appliances,https://m.media-amazon.com/images/I/51JHwW3fP6L._AC_UL320_.jpg,https://www.amazon.in/Toshiba-Settings-DW-14F1IN-1-Silver/dp/B08TN6J2JG/ref=sr_1_2648?qid=1679135744&s=appliances&sr=1-2648,2.9,2,"₹25,990","₹39,990",2647.0,299,200.0,19,2845
QPT by STARQ 2500W High Pressure Washer 180-250Bar Q5 (Q5 Combo),appliances,All Appliances,https://m.media-amazon.com/images/I/51TrGcpzfpL._AC_UL320_.jpg,https://www.amazon.in/QPT-STARQ-Pressure-Washer-180-250Bar/dp/B0BLSLKQ5J/ref=sr_1_2651?qid=1679135744&s=appliances&sr=1-2651,4.7,26,"₹8,499","₹19,999",2650.0,481,200.0,19,2848
"Pigeon Xpresso Stainless Steel Coffee Perculator, 350ml, Silver",appliances,All Appliances,https://m.media-amazon.com/images/I/615yvb6h1iL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Xpresso-Stainless-Coffee-Perculator/dp/B071KZ44BL/ref=sr_1_2653?qid=1679135744&s=appliances&sr=1-2653,4.1,"1,683",₹799,₹845,2652.0,490,200.0,19,2850
Orient Electric PP Plastic Wall-44 Trendz Fan (Electric Blue - 400 MM),appliances,All Appliances,https://m.media-amazon.com/images/I/71Ep1gkKORL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Wall-44-Trendz-400mm/dp/B08FS737M1/ref=sr_1_2657?qid=1679135744&s=appliances&sr=1-2657,4.1,127,"₹2,320","₹3,590",2656.0,405,200.0,19,2853
Verilux® Replenishment Kit Replacement Parts Compatible with Ecovacs DEEBOT OZMO 920/ ECOVACS DEEBOT OZMO 950 Robotic Vacu...,appliances,All Appliances,https://m.media-amazon.com/images/I/61fGsTFQutS._AC_UL320_.jpg,https://www.amazon.in/Verilux%C2%AE-Replacement-Ecovacs-Accessory-Brushes/dp/B098XC1Y67/ref=sr_1_2659?qid=1679135744&s=appliances&sr=1-2659,3.9,39,"₹1,139","₹1,684",2658.0,359,200.0,19,2855
"Yureka Anti Vibration Pads with Suction Cup Feet, Fridge Washing Machine Washer Dryer Leveling Feet Anti Walk Pads Shock A...",appliances,All Appliances,https://m.media-amazon.com/images/I/41NToH7yfFL._AC_UL320_.jpg,https://www.amazon.in/Vibration-Suction-Leveling-Absorber-Furniture/dp/B094FVJXCY/ref=sr_1_2661?qid=1679135744&s=appliances&sr=1-2661,3.8,322,₹349,₹999,2660.0,337,200.0,19,2857
"Amazon Brand - Solimo Polyester Fridge Top Cover, Maroon, Set of 1",appliances,All Appliances,https://m.media-amazon.com/images/I/81hb4BdzPuL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Polyester-Fridge/dp/B07QTCDS1V/ref=sr_1_2670?qid=1679135746&s=appliances&sr=1-2670,4.1,784,₹187.06,₹300,2669.0,469,200.0,19,2866
"Fox Good Height Heavy Duty Stand | Washing Machine, Dishwasher & Refrigerator | Adjustable Size | Super Stable | Made in B...",appliances,All Appliances,https://m.media-amazon.com/images/I/61TaC9CvyNL._AC_UL320_.jpg,https://www.amazon.in/Fox-Washing-Dishwasher-Refrigerator-Adjustable/dp/B09MW91QSK/ref=sr_1_2677?qid=1679135746&s=appliances&sr=1-2677,3.9,613,"₹1,329","₹1,399",2676.0,377,200.0,19,2873
"REMAXX Mini Portable Desktop Vacuum Cleaner Cordless Table Dust Sweeper Design for Cleaning Desktop, Crumbs, Computer Keyb...",appliances,All Appliances,https://m.media-amazon.com/images/I/61NKE9YeO0S._AC_UL320_.jpg,https://www.amazon.in/REMAXX-Portable-Cordless-Cleaning-Computer/dp/B09PNFL6QL/ref=sr_1_2685?qid=1679135746&s=appliances&sr=1-2685,3.3,115,₹599,"₹2,299",2684.0,331,200.0,19,2881
"Rexnord 22038 A2 T Panel Square Aluminium Die Cast Exhaust Fan (Black, 4 X 4 Inches)",appliances,All Appliances,https://m.media-amazon.com/images/I/61zhadq6fmL._AC_UL320_.jpg,https://www.amazon.in/Rexnord-22038-Square-Exhaust-Inches/dp/B07RXB9SR8/ref=sr_1_2688?qid=1679135746&s=appliances&sr=1-2688,3.9,67,₹500,₹999,2687.0,309,200.0,19,2884
Bialetti Moka Express 3 Cup Espresso Maker: Italian Made; Moka Pot/Percolator/Coffee Maker/Mocha Pot for an Authentic Ital...,appliances,All Appliances,https://m.media-amazon.com/images/I/5190q7fDhvL._AC_UL320_.jpg,https://www.amazon.in/Bialetti-Express-Espresso-Maker-06799/dp/B0000AN3QI/ref=sr_1_2690?qid=1679135747&s=appliances&sr=1-2690,4.4,"30,564","₹4,540","₹5,100",2689.0,461,200.0,19,2886
"Black + Decker Steam Iron Press 1600 Watt with Auto-Shut Off, Spray and Ceramic Sole Plate Coating (Red)",appliances,All Appliances,https://m.media-amazon.com/images/I/71agy96JopL._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-BXIR1601IN-1600-Steamer/dp/B07CZTF233/ref=sr_1_2694?qid=1679135747&s=appliances&sr=1-2694,4.1,442,"₹1,999","₹2,099",2693.0,471,200.0,19,2890
"Nabaat Mixer Grinders Waterproof Dust Cover for Kitchen Table Top Standard Size, Black (8”X 8”X 12.5”)",appliances,All Appliances,https://m.media-amazon.com/images/I/81NAKamMnoS._AC_UL320_.jpg,https://www.amazon.in/Nabaat-Grinders-Waterproof-Kitchen-Standard/dp/B094CYVCR8/ref=sr_1_2699?qid=1679135747&s=appliances&sr=1-2699,4.4,309,₹349,₹799,2698.0,409,200.0,19,2893
"Havells Monza EC 15-Litre Vertical Storage Water Heater (Geyser) with Flexi Pipe, Ivory 5 Star",appliances,All Appliances,https://m.media-amazon.com/images/I/61vNUBjkcmL._AC_UL320_.jpg,https://www.amazon.in/Havells-Monza-EC-5S-15-Litre/dp/B0152VTXX6/ref=sr_1_2702?qid=1679135747&s=appliances&sr=1-2702,4.4,"1,245","₹7,799","₹11,970",2701.0,499,200.0,19,2896
"Luminous Inverter & Battery Combo (Eco Volt Neo 850 Pure Sine Wave 700VA/12V Inverter, Red Charge RC 15000ST ShortTubular ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61M87CL0psL._AC_UL320_.jpg,https://www.amazon.in/Luminous-Ecovolt-Inverter-Charge-Battery/dp/B01M0Y95YW/ref=sr_1_2703?qid=1679135747&s=appliances&sr=1-2703,4.4,81,"₹15,350","₹25,040",2702.0,488,200.0,19,2897
"Crompton Optimus Neo Tower Air Cooler- 27L; with Everlast Pump, Auto Fill, 4-Way Air Deflection and High Density Honeycomb...",appliances,All Appliances,https://m.media-amazon.com/images/I/41qvbNQdPCL._AC_UL320_.jpg,https://www.amazon.in/Crompton-Optimus-Neo-27-litres-Honeycomb/dp/B0842R449Q/ref=sr_1_2718?qid=1679135749&s=appliances&sr=1-2718,3.4,388,"₹7,499","₹10,000",2717.0,307,200.0,19,2911
"Orient Electric Aura Neo 3L Instant Water Heater (Geyser), 5-Level Safety Shield, Suitable For High Rise Buildings, Stainl...",appliances,All Appliances,https://m.media-amazon.com/images/I/612KMt5Qz1L._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Aura-Neo-IWAN03WSM3/dp/B077BTLQ67/ref=sr_1_2719?qid=1679135749&s=appliances&sr=1-2719,3.9,660,"₹2,790","₹4,890",2718.0,346,200.0,19,2912
ARM Hand Press Blender Butter Milk Lassi Maker Mixer Egg Beater Handle Coffee Shaker (Multicolor),appliances,All Appliances,https://m.media-amazon.com/images/I/51Ul4FHCD-L._AC_UL320_.jpg,https://www.amazon.in/Butter-Blender-Beater-Handle-Assorted/dp/B076H62T79/ref=sr_1_2721?qid=1679135749&s=appliances&sr=1-2721,3.3,289,₹189,₹599,2720.0,384,200.0,19,2914
"Glen Electric I Blender 200 Watt |600 ml 1 transparent bottle, Black| 2 year warranty (SA4047BL)",appliances,All Appliances,https://m.media-amazon.com/images/I/51n672y1YiL._AC_UL320_.jpg,https://www.amazon.in/Mixer-Blender-Powerful-Motor-Capacity/dp/B01BWID98S/ref=sr_1_2722?qid=1679135749&s=appliances&sr=1-2722,4.1,356,"₹1,885","₹3,295",2721.0,423,200.0,19,2915
"Kuber Industries Cloth Foldable Laundry Basket Bag, Pack of 2 (Multi Color),Cotton",appliances,All Appliances,https://m.media-amazon.com/images/I/71UC55Bp+CL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-Basket/dp/B07QGZ44WW/ref=sr_1_2729?qid=1679135749&s=appliances&sr=1-2729,3.8,44,₹474,"₹1,255",2728.0,371,200.0,19,2921
Luminous Propelaire 1200MM Designer Ceiling Fan for Home and Office with BEE 3-Star Rating and 40% Energy Saving (Sporty Y...,appliances,All Appliances,https://m.media-amazon.com/images/I/51cCe7dWZBL._AC_UL320_.jpg,https://www.amazon.in/Luminous-Propelaire-1200MM-Designer-Ceiling/dp/B097GZ2DJT/ref=sr_1_2730?qid=1679135749&s=appliances&sr=1-2730,3.7,53,"₹3,949","₹5,190",2729.0,346,200.0,19,2922
"Preethi Galaxy Plus MG-250 Mixer grinder, 750 watt, Pink/Black, 4 Jars - Super Extractor juicer Jar, Vega W5 Motor with 5y...",appliances,All Appliances,https://m.media-amazon.com/images/I/71c257bEZpL._AC_UL320_.jpg,https://www.amazon.in/Preethi-Galaxy-MG-250-Mixer-grinder/dp/B08N6CKD87/ref=sr_1_2731?qid=1679135749&s=appliances&sr=1-2731,4.0,102,"₹4,990","₹6,719",2730.0,469,200.0,19,2923
"Airth Clean Air Module AC Filter, Convert Split AC into Air Purifier with HEPA Filter, Proven Protection from Germs, Smog,...",appliances,All Appliances,https://m.media-amazon.com/images/I/8138nFNkJcL._AC_UL320_.jpg,https://www.amazon.in/Convert-Purifier-Protection-Developed-Bangalore/dp/B0BS1D7YW8/ref=sr_1_2732?qid=1679135749&s=appliances&sr=1-2732,4.8,13,"₹1,999","₹2,499",2731.0,478,200.0,19,2924
ARM Hand Press Blender Butter Milk Lassi Maker Mixer Egg Beater Handle Coffee Shaker (Multicolor),appliances,All Appliances,https://m.media-amazon.com/images/I/51Ul4FHCD-L._AC_UL320_.jpg,https://www.amazon.in/Butter-Blender-Beater-Handle-Assorted/dp/B076H62T79/ref=sr_1_2755?qid=1679135750&s=appliances&sr=1-2755,3.3,289,₹189,₹599,2754.0,311,200.0,19,2945
"Glen Electric I Blender 200 Watt |600 ml 1 transparent bottle, Black| 2 year warranty (SA4047BL)",appliances,All Appliances,https://m.media-amazon.com/images/I/51n672y1YiL._AC_UL320_.jpg,https://www.amazon.in/Mixer-Blender-Powerful-Motor-Capacity/dp/B01BWID98S/ref=sr_1_2756?qid=1679135750&s=appliances&sr=1-2756,4.1,356,"₹1,885","₹3,295",2755.0,515,200.0,19,2946
"Kuber Industries Cloth Foldable Laundry Basket Bag, Pack of 2 (Multi Color),Cotton",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71UC55Bp+CL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-Basket/dp/B07QGZ44WW/ref=sr_1_2763?qid=1679135751&s=appliances&sr=1-2763,3.8,44,₹474,"₹1,255",2762.0,413,200.0,19,2951
Luminous Propelaire 1200MM Designer Ceiling Fan for Home and Office with BEE 3-Star Rating and 40% Energy Saving (Sporty Y...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cCe7dWZBL._AC_UL320_.jpg,https://www.amazon.in/Luminous-Propelaire-1200MM-Designer-Ceiling/dp/B097GZ2DJT/ref=sr_1_2764?qid=1679135751&s=appliances&sr=1-2764,3.7,53,"₹3,949","₹5,190",2763.0,350,200.0,19,2952
"Preethi Galaxy Plus MG-250 Mixer grinder, 750 watt, Pink/Black, 4 Jars - Super Extractor juicer Jar, Vega W5 Motor with 5y...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71c257bEZpL._AC_UL320_.jpg,https://www.amazon.in/Preethi-Galaxy-MG-250-Mixer-grinder/dp/B08N6CKD87/ref=sr_1_2765?qid=1679135751&s=appliances&sr=1-2765,4.0,102,"₹4,990","₹6,719",2764.0,495,200.0,19,2953
WONDERCHEF Regalia Brew Coffee Maker 550W | Coffee Machine for Home - 700ml | Filter Coffee | 7 Cups Coffee | Removable Fi...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51bFCBG0JmL._AC_UL320_.jpg,https://www.amazon.in/Wonderchef-Regalia-Coffee-Removable-Warranty/dp/B08Y8R1D2K/ref=sr_1_2771?qid=1679135751&s=appliances&sr=1-2771,3.7,181,"₹2,599","₹4,300",2770.0,320,200.0,19,2958
akiara - Makes life easy Mini Sewing Machine For Home Tailoring Use | Mini Silai Machine | Mini Stitching With With Multic...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71wn8so28XL._AC_UL320_.jpg,https://www.amazon.in/akiara-Machine-Tailoring-Stitching-Multicolour/dp/B09PV3LVPC/ref=sr_1_2773?qid=1679135751&s=appliances&sr=1-2773,3.5,417,"₹1,464","₹2,499",2772.0,306,200.0,19,2960
"Borosil Cooltouch Electric Kettle, Stainless Steel Inner Body, Boil Water For Tea, Coffee, Soup, 1 L, Silver",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41K-FN5bqVL._AC_UL320_.jpg,https://www.amazon.in/Borosil-Cooltouch-Electric-Kettle-Stainless/dp/B09LVVHJYK/ref=sr_1_2775?qid=1679135751&s=appliances&sr=1-2775,4.6,65,"₹1,949","₹2,290",2774.0,485,200.0,19,2961
